"id";"subject_id";"hierarchy_level";"School Code";"Tests Taken";"Score=1";"Score=2";"Score=3";"Score=4";"Score=5";"% Score 1-2";"% Score 3-5"
823;5;2;2390505;5;0.0000000000000000000000000000;0.8823529411764705882352941177;2.058823529411764705882352941;1.764705882352941176470588235;0.2941176470588235294117647059;17.64705882352941176470588235;82.35294117647058823529411764
6668;46;2;2390505;8;0;5;2;0;1;62.5;37.5
1671;8;2;2390505;8;0;0;3;3;2;0;100
2354;18;2;2390505;9;0.00;0.00;6.75;2.25;0.00;0;100
2082;11;2;2390505;3;0.00;0.00;2.25;0.75;0.00;0;100
3097;25;2;2390505;3;0.75;0.75;1.50;0.00;0.00;50;50
2754;21;2;2390505;1;0.25;0.25;0.50;0.00;0.00;50;50
4613;33;2;2390505;9;0.6923076923076923076923076923;0.0000000000000000000000000000;0.6923076923076923076923076923;1.384615384615384615384615385;6.230769230769230769230769231;7.692307692307692307692307691;92.30769230769230769230769230
4777;34;2;2390505;4;0.3076923076923076923076923077;0.0000000000000000000000000000;0.3076923076923076923076923077;0.6153846153846153846153846154;2.769230769230769230769230769;7.692307692307692307692307692;92.3076923076923076923076923
2655;20;1;4830305;1;0.1250;0.3750;0.2500;0.1875;0.0625;50;50
1085;6;2;4830305;8;1.0;3.0;2.0;1.5;0.5;50;50
4122;31;1;4830305;7;0.8750;2.6250;1.7500;1.3125;0.4375;50;50
3103;25;2;4830305;1;0.1250;0.3750;0.2500;0.1875;0.0625;50;50
4427;32;2;4830305;2;0.2500000000000000000000000000;0.7500000000000000000000000000;0.5000000000000000000000000000;0.3750000000000000000000000000;0.1250000000000000000000000000;50;50
4784;34;2;4830305;3;0.3750000000000000000000000000;1.125000000000000000000000000;0.7500000000000000000000000000;0.5625000000000000000000000000;0.1875000000000000000000000000;50;50
5225;37;2;4830305;2;0.2500000000000000000000000000;0.7500000000000000000000000000;0.5000000000000000000000000000;0.3750000000000000000000000000;0.1250000000000000000000000000;50;50
5807;39;2;4830305;5;1.666666666666666666666666667;1.666666666666666666666666667;1.388888888888888888888888889;0.2777777777777777777777777778;0.0000000000000000000000000000;66.66666666666666666666666667;33.33333333333333333333333333
6024;40;2;4830305;4;1.333333333333333333333333333;1.333333333333333333333333333;1.111111111111111111111111111;0.2222222222222222222222222222;0.0000000000000000000000000000;66.66666666666666666666666667;33.33333333333333333333333333
6244;41;2;4830305;6;2.000000000000000000000000000;2.000000000000000000000000000;1.666666666666666666666666666;0.3333333333333333333333333333;0.0000000000000000000000000000;66.66666666666666666666666668;33.33333333333333333333333332
6591;45;2;4830305;2;0.6666666666666666666666666666;0.6666666666666666666666666666;0.5555555555555555555555555555;0.1111111111111111111111111111;0.0000000000000000000000000000;66.66666666666666666666666668;33.33333333333333333333333335
6672;46;2;4830305;1;0.3333333333333333333333333334;0.3333333333333333333333333334;0.2777777777777777777777777778;0.05555555555555555555555555556;0.00000000000000000000000000000;66.66666666666666666666666668;33.33333333333333333333333334
1387;7;1;4830305;8;1.0;3.0;2.0;1.5;0.5;50;50
455;1;1;2180505;1;0.0000000000000000000000000000;0.0000000000000000000000000000;0.1666666666666666666666666667;0.6666666666666666666666666668;0.1666666666666666666666666667;0.0;100
1894;9;2;2180505;5;0.0000000000000000000000000000;0.0000000000000000000000000000;0.8333333333333333333333333333;3.333333333333333333333333333;0.8333333333333333333333333333;0.0;100
733;4;2;2180505;1;0.0000000000000000000000000000;0.0000000000000000000000000000;0.1666666666666666666666666667;0.6666666666666666666666666668;0.1666666666666666666666666667;0.0;100
6007;40;2;2180505;4;0.0;1.6;0.8;1.6;0.0;40;60
6224;41;2;2180505;6;0.0;2.4;1.2;2.4;0.0;40;60
2345;18;2;2180505;5;0.0000000000000000000000000000;0.0000000000000000000000000000;0.8333333333333333333333333333;3.333333333333333333333333333;0.8333333333333333333333333333;0.0;100
3088;25;2;2180505;1;0.00;0.00;0.00;0.50;0.50;0;100
3581;28;2;2180505;1;0.00;0.00;0.00;0.50;0.50;0;100
2752;21;2;2180505;2;0.0;0.0;0.0;1.0;1.0;0;100
4606;33;2;2180505;2;0.1818181818181818181818181818;0.0000000000000000000000000000;1.090909090909090909090909091;0.3636363636363636363636363636;0.3636363636363636363636363636;9.090909090909090909090909085;90.90909090909090909090909090
4764;34;2;2180505;3;0.2727272727272727272727272727;0.0000000000000000000000000000;1.636363636363636363636363636;0.5454545454545454545454545454;0.5454545454545454545454545454;9.090909090909090909090909093;90.90909090909090909090909090
4956;36;2;2180505;6;0.5454545454545454545454545455;0.0000000000000000000000000000;3.272727272727272727272727273;1.090909090909090909090909091;1.090909090909090909090909091;9.090909090909090909090909092;90.90909090909090909090909092
6664;46;2;2120505;5;0;0;2;2;1;0;100
2074;11;2;2120505;5;0;0;1;4;0;0;100
4602;33;2;2120505;9;0;2;4;0;3;22.22222222222222222222222222;77.77777777777777777777777778
363;1;1;6250505;6;0;0;2;2;2;0;100
687;4;2;6250505;4;0.0000000000000000000000000000;0.0000000000000000000000000000;1.333333333333333333333333333;1.333333333333333333333333333;1.333333333333333333333333333;0.0;100
773;5;2;6250505;2;0.0000000000000000000000000000;0.0000000000000000000000000000;0.6666666666666666666666666666;0.6666666666666666666666666666;0.6666666666666666666666666666;0.0;100
4987;36;2;8720605;2;0;1;0;1;0;50;50
5346;38;1;8100605;9;0;1;2;6;0;11.11111111111111111111111111;88.88888888888888888888888889
3704;30;2;8100605;6;2;0;1;3;0;33.33333333333333333333333333;66.66666666666666666666666667
5649;39;2;8100605;9;0;1;2;6;0;11.11111111111111111111111111;88.88888888888888888888888889
5067;37;2;8100605;1;1;0;0;0;0;100;0
1918;9;2;7600505;5;0;1;2;2;0;20;80
2368;18;2;7600505;5;0;1;2;2;0;20;80
2834;22;2;7600505;1;0.0000000000000000000000000000;0.6666666666666666666666666666;0.3333333333333333333333333333;0.0000000000000000000000000000;0.0000000000000000000000000000;66.66666666666666666666666667;33.33333333333333333333333333
2930;23;2;7600505;2;0.0000000000000000000000000000;1.333333333333333333333333333;0.6666666666666666666666666667;0.0000000000000000000000000000;0.0000000000000000000000000000;66.66666666666666666666666665;33.33333333333333333333333334
4625;33;2;7600505;1;0.0000;0.0000;0.5000;0.1875;0.3125;0;100
4791;34;2;7600505;6;0.000;0.000;3.000;1.125;1.875;0;100
4980;36;2;7600505;4;0.00;0.00;2.00;0.75;1.25;0;100
5236;37;2;7600505;5;0.0000;0.0000;2.5000;0.9375;1.5625;0;100
1946;9;2;3230505;3;0.4285714285714285714285714286;1.714285714285714285714285714;0.8571428571428571428571428572;0.0000000000000000000000000000;0.0000000000000000000000000000;71.42857142857142857142857143;28.57142857142857142857142857
2711;20;1;3230505;4;0.5714285714285714285714285714;2.285714285714285714285714286;1.142857142857142857142857143;0.0000000000000000000000000000;0.0000000000000000000000000000;71.42857142857142857142857142;28.57142857142857142857142858
6059;40;2;3230505;8;1.882352941176470588235294118;3.764705882352941176470588235;2.352941176470588235294117647;0.0000000000000000000000000000;0.0000000000000000000000000000;70.58823529411764705882352941;29.41176470588235294117647059
6625;45;2;3230505;9;2.117647058823529411764705882;4.235294117647058823529411765;2.647058823529411764705882353;0.0000000000000000000000000000;0.0000000000000000000000000000;70.58823529411764705882352941;29.41176470588235294117647059
2394;18;2;3230505;2;0.2857142857142857142857142857;1.142857142857142857142857143;0.5714285714285714285714285715;0.00000000000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000000000;71.42857142857142857142857145;28.57142857142857142857142858
2105;11;2;3230505;1;0.1428571428571428571428571429;0.5714285714285714285714285713;0.2857142857142857142857142857;0.00000000000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000000000;71.42857142857142857142857143;28.57142857142857142857142857
3490;27;2;3230505;4;0.5714285714285714285714285714;2.285714285714285714285714286;1.142857142857142857142857143;0.0000000000000000000000000000;0.0000000000000000000000000000;71.42857142857142857142857142;28.57142857142857142857142858
381;1;1;830505;5;0;0;3;1;1;0;100
542;2;2;830505;5;0;0;3;1;1;0;100
3170;26;2;830505;7;0;1;5;1;0;14.28571428571428571428571429;85.71428571428571428571428571
4538;33;2;830505;6;0.9230769230769230769230769230;1.846153846153846153846153846;1.384615384615384615384615384;0.9230769230769230769230769230;0.9230769230769230769230769230;46.15384615384615384615384616;53.84615384615384615384615384
5095;37;2;830505;7;1.076923076923076923076923077;2.153846153846153846153846154;1.615384615384615384615384616;1.076923076923076923076923077;1.076923076923076923076923077;46.15384615384615384615384615;53.84615384615384615384615385
422;1;1;1670505;7;0;4;0;2;1;57.14285714285714285714285714;42.85714285714285714285714286
800;5;2;1670505;7;0;4;0;2;1;57.14285714285714285714285714;42.85714285714285714285714286
6549;45;2;1670505;1;0;0;0;0;1;0;100
2059;11;2;1670505;3;0;0;2;1;0;0;100
4735;34;2;1670505;1;0;0;1;0;0;0;100
356;1;1;6220505;1;0;0;1;0;0;0;100
683;4;2;6220505;1;0;0;1;0;0;0;100
5897;40;2;6220505;1;0;0;1;0;0;0;100
3276;27;2;6220505;5;0.3125;0.6250;2.1875;0.9375;0.9375;18.75;81.25
3521;28;2;6220505;9;0.5625;1.1250;3.9375;1.6875;1.6875;18.75;81.25
3693;30;2;6220505;2;0.125;0.250;0.875;0.375;0.375;18.75;81.25
4228;32;2;6220505;7;1.4;2.1;0.0;2.8;0.7;50;50
4845;36;2;6220505;3;0.6;0.9;0.0;1.2;0.3;50;50
1944;9;2;3160505;4;1.2;0.4;0.8;0.8;0.8;40;60
5577;38;1;3160505;6;1.8;0.6;1.2;1.2;1.2;40;60
6056;40;2;3160505;6;1.8;0.6;1.2;1.2;1.2;40;60
1728;8;2;3160505;8;2.133333333333333333333333333;2.666666666666666666666666666;1.600000000000000000000000000;1.600000000000000000000000000;0.0000000000000000000000000000;59.99999999999999999999999999;40.00000000000000000000000001
1439;7;1;3160505;7;1.866666666666666666666666667;2.333333333333333333333333334;1.400000000000000000000000000;1.400000000000000000000000000;0.0000000000000000000000000000;60.00000000000000000000000001;39.99999999999999999999999999
2392;18;2;3160505;4;1.2;0.4;0.8;0.8;0.8;40;60
4476;32;2;3160505;4;2;1;0;1;0;75;25
541;2;2;820505;3;0;1;1;1;0;33.33333333333333333333333333;66.66666666666666666666666667
2189;17;2;820505;8;0.0000000000000000000000000000;0.6666666666666666666666666667;5.333333333333333333333333334;2.000000000000000000000000000;0.0000000000000000000000000000;8.333333333333333333333333333;91.66666666666666666666666666
1981;10;1;820505;1;0.00000000000000000000000000000;0.08333333333333333333333333333;0.6666666666666666666666666666;0.2500000000000000000000000000;0.00000000000000000000000000000;8.333333333333333333333333334;91.66666666666666666666666667
2415;19;2;820505;1;0.00000000000000000000000000000;0.08333333333333333333333333333;0.6666666666666666666666666666;0.2500000000000000000000000000;0.00000000000000000000000000000;8.333333333333333333333333334;91.66666666666666666666666667
2170;15;2;820505;2;0.0000000000000000000000000000;0.1666666666666666666666666667;1.333333333333333333333333334;0.5000000000000000000000000001;0.0000000000000000000000000000;8.333333333333333333333333331;91.66666666666666666666666665
4694;34;2;820505;8;8;0;0;0;0;100;0
1936;9;2;3040505;2;0;0;1;0;1;0;100
5846;39;2;3040505;2;0;0;1;1;0;0;100
1720;8;2;3040505;9;0;0;3;4;2;0;100
2384;18;2;3040505;1;0.0;0.0;0.5;0.0;0.5;0;100
2138;13;2;3040505;1;0.0;0.0;0.5;0.0;0.5;0;100
3481;27;2;3040505;9;3;3;2;1;0;66.66666666666666666666666667;33.33333333333333333333333333
1534;8;2;6580505;9;0;1;2;5;1;11.11111111111111111111111111;88.88888888888888888888888889
3723;30;2;6580505;1;1;0;0;0;0;100;0
4280;32;2;6580505;6;2;3;1;0;0;83.33333333333333333333333333;16.66666666666666666666666667
5919;40;2;770505;7;0.0000000000000000000000000000;2.578947368421052631578947368;3.315789473684210526315789473;1.105263157894736842105263158;0.0000000000000000000000000000;36.84210526315789473684210526;63.15789473684210526315789474
6127;41;2;770505;9;0.0000000000000000000000000000;3.315789473684210526315789474;4.263157894736842105263157894;1.421052631578947368421052632;0.0000000000000000000000000000;36.84210526315789473684210527;63.15789473684210526315789473
6651;46;2;770505;3;0.0000000000000000000000000000;1.105263157894736842105263158;1.421052631578947368421052631;0.4736842105263157894736842104;0.0000000000000000000000000000;36.84210526315789473684210528;63.15789473684210526315789472
3009;25;2;770505;8;0.4705882352941176470588235294;2.823529411764705882352941176;2.352941176470588235294117647;1.882352941176470588235294118;0.4705882352941176470588235294;41.17647058823529411764705882;58.82352941176470588235294118
3720;30;2;770505;4;0.2352941176470588235294117647;1.411764705882352941176470588;1.176470588235294117647058824;0.9411764705882352941176470588;0.2352941176470588235294117647;41.17647058823529411764705881;58.82352941176470588235294119
2876;23;2;770505;5;0.2941176470588235294117647059;1.764705882352941176470588235;1.470588235294117647058823530;1.176470588235294117647058824;0.2941176470588235294117647059;41.17647058823529411764705881;58.82352941176470588235294119
4693;34;2;770505;5;2;1;1;1;0;60;40
644;3;2;990505;1;0.0;0.0;0.0;0.5;0.5;0;100
784;5;2;990505;1;0.0;0.0;0.0;0.5;0.5;0;100
6140;41;2;990505;2;0.0;2.0;0.0;0.0;0.0;100;0
6655;46;2;990505;2;0.0;2.0;0.0;0.0;0.0;100;0
2041;11;2;990505;7;0;1;6;0;0;14.28571428571428571428571429;85.71428571428571428571428571
6794;49;2;990505;5;0;0;1;1;3;0;100
2788;22;2;990505;2;0.0000000000000000000000000000;0.0000000000000000000000000000;0.6666666666666666666666666667;1.333333333333333333333333333;0.0000000000000000000000000000;0.0;100
2879;23;2;990505;1;0.0000000000000000000000000000;0.0000000000000000000000000000;0.3333333333333333333333333333;0.6666666666666666666666666666;0.0000000000000000000000000000;0;100
4886;36;2;990505;2;0;0;1;0;1;0;100
652;3;2;1590505;6;0.6666666666666666666666666667;0.6666666666666666666666666667;2.666666666666666666666666667;2.000000000000000000000000000;0.0000000000000000000000000000;22.22222222222222222222222222;77.77777777777777777777777778
798;5;2;1590505;3;0.3333333333333333333333333333;0.3333333333333333333333333333;1.333333333333333333333333333;0.9999999999999999999999999999;0.0000000000000000000000000000;22.22222222222222222222222222;77.77777777777777777777777777
6324;43;2;1590505;7;0.0;0.0;0.5;2.5;4.0;0;100
6404;44;2;1590505;7;0.0;0.0;0.5;2.5;4.0;0;100
2055;11;2;1590505;6;0;1;3;1;1;16.66666666666666666666666667;83.33333333333333333333333333
3047;25;2;1590505;1;0.3333333333333333333333333333;0.0000000000000000000000000000;0.3333333333333333333333333333;0.0000000000000000000000000000;0.3333333333333333333333333333;33.33333333333333333333333333;66.66666666666666666666666667
3564;28;2;1590505;1;0.3333333333333333333333333333;0.0000000000000000000000000000;0.3333333333333333333333333333;0.0000000000000000000000000000;0.3333333333333333333333333333;33.33333333333333333333333333;66.66666666666666666666666667
3760;30;2;1590505;1;0.3333333333333333333333333333;0.0000000000000000000000000000;0.3333333333333333333333333333;0.0000000000000000000000000000;0.3333333333333333333333333333;33.33333333333333333333333333;66.66666666666666666666666667
2038;11;2;880505;6;0.0000000000000000000000000000;0.0000000000000000000000000000;3.818181818181818181818181818;1.090909090909090909090909091;1.090909090909090909090909091;0.0;100
2267;18;2;880505;4;0.0000000000000000000000000000;0.0000000000000000000000000000;2.545454545454545454545454545;0.7272727272727272727272727272;0.7272727272727272727272727272;0.0;100
1982;10;1;880505;1;0.00000000000000000000000000000;0.00000000000000000000000000000;0.6363636363636363636363636364;0.1818181818181818181818181818;0.1818181818181818181818181818;0.00;100
3015;25;2;880505;1;0;0;0;1;0;0;100
389;1;1;4460550;6;0;1;3;2;0;16.66666666666666666666666667;83.33333333333333333333333333
548;2;2;4460550;6;0;1;3;2;0;16.66666666666666666666666667;83.33333333333333333333333333
5931;40;2;4460550;5;0.5555555555555555555555555556;2.222222222222222222222222222;1.111111111111111111111111111;1.111111111111111111111111111;0.0000000000000000000000000000;55.55555555555555555555555556;44.44444444444444444444444444
6385;44;2;4460550;4;0.4444444444444444444444444444;1.777777777777777777777777778;0.8888888888888888888888888888;0.8888888888888888888888888888;0.0000000000000000000000000000;55.55555555555555555555555555;44.44444444444444444444444445
3629;29;2;4460550;7;1;2;2;1;1;42.85714285714285714285714286;57.14285714285714285714285714
4295;32;2;4460550;9;2.842105263157894736842105263;1.421052631578947368421052632;0.9473684210526315789473684210;1.421052631578947368421052632;2.368421052631578947368421052;47.36842105263157894736842106;52.63157894736842105263157894
4701;34;2;4460550;5;1.578947368421052631578947368;0.7894736842105263157894736841;0.5263157894736842105263157894;0.7894736842105263157894736841;1.315789473684210526315789474;47.36842105263157894736842105;52.63157894736842105263157897
4887;36;2;4460550;5;1.578947368421052631578947368;0.7894736842105263157894736841;0.5263157894736842105263157894;0.7894736842105263157894736841;1.315789473684210526315789474;47.36842105263157894736842105;52.63157894736842105263157897
1810;9;2;870505;4;0;0;1;2;1;0;100
6653;46;2;870505;5;0;1;3;1;0;20;80
2266;18;2;870505;4;0;0;1;2;1;0;100
3171;26;2;870505;7;0;3;1;2;1;42.85714285714285714285714286;57.14285714285714285714285714
1923;9;2;7660505;2;1;0;1;0;0;50;50
6260;41;2;7660505;6;0.4;2.8;1.2;1.2;0.4;53.33333333333333333333333333;46.66666666666666666666666667
5828;39;2;7660505;9;0.6;4.2;1.8;1.8;0.6;53.33333333333333333333333333;46.66666666666666666666666667
2372;18;2;7660505;2;1;0;1;0;0;50;50
3114;25;2;7660505;9;3.60;2.25;1.80;0.45;0.90;65;35
3460;27;2;7660505;9;3.60;2.25;1.80;0.45;0.90;65;35
3839;30;2;7660505;2;0.8;0.5;0.4;0.1;0.2;65;35
4797;34;2;7660505;1;0;0;0;0;1;0;100
2204;17;2;2310505;5;0.4166666666666666666666666667;3.333333333333333333333333334;1.250000000000000000000000000;0.0000000000000000000000000000;0.0000000000000000000000000000;75.00000000000000000000000000;25.00000000000000000000000000
2080;11;2;2310505;7;0.5833333333333333333333333333;4.666666666666666666666666666;1.750000000000000000000000000;0.0000000000000000000000000000;0.0000000000000000000000000000;75.00000000000000000000000000;25.00000000000000000000000000
3223;26;2;2310505;7;0.0000000000000000000000000000;0.7777777777777777777777777778;0.0000000000000000000000000000;2.333333333333333333333333333;3.888888888888888888888888889;11.11111111111111111111111111;88.88888888888888888888888889
2826;22;2;2310505;1;0.0000000000000000000000000000;0.1111111111111111111111111111;0.0000000000000000000000000000;0.3333333333333333333333333333;0.5555555555555555555555555555;11.11111111111111111111111111;88.88888888888888888888888889
2920;23;2;2310505;1;0.0000000000000000000000000000;0.1111111111111111111111111111;0.0000000000000000000000000000;0.3333333333333333333333333333;0.5555555555555555555555555555;11.11111111111111111111111111;88.88888888888888888888888889
4609;33;2;2310505;7;0;0;2;0;5;0;100
650;3;2;6900505;6;0.0000000000000000000000000000;1.333333333333333333333333333;4.000000000000000000000000000;0.6666666666666666666666666667;0.0000000000000000000000000000;22.22222222222222222222222222;77.77777777777777777777777778
794;5;2;6900505;3;0.0000000000000000000000000000;0.6666666666666666666666666666;2.000000000000000000000000000;0.3333333333333333333333333333;0.0000000000000000000000000000;22.22222222222222222222222222;77.77777777777777777777777777
2050;11;2;6900505;5;0;0;4;1;0;0;100
1953;9;2;7800505;7;1;1;4;1;0;28.57142857142857142857142857;71.42857142857142857142857143
6353;43;2;7800505;1;0.0000000000000000000000000000;0.0000000000000000000000000000;0.3333333333333333333333333333;0.3333333333333333333333333333;0.3333333333333333333333333333;0;100
6458;44;2;7800505;1;0.0000000000000000000000000000;0.0000000000000000000000000000;0.3333333333333333333333333333;0.3333333333333333333333333333;0.3333333333333333333333333333;0;100
6680;46;2;7800505;1;0.0000000000000000000000000000;0.0000000000000000000000000000;0.3333333333333333333333333333;0.3333333333333333333333333333;0.3333333333333333333333333333;0;100
2401;18;2;7800505;7;1;1;4;1;0;28.57142857142857142857142857;71.42857142857142857142857143
4649;33;2;7800505;1;0;0;0;0;1;0;100
1755;9;2;50505;5;0;0;2;2;1;0;100
2213;18;2;50505;5;0;0;2;2;1;0;100
3511;28;2;50505;1;0;0;0;1;0;0;100
4502;33;2;50505;5;0.0000000000000000000000000000;1.250000000000000000000000000;2.500000000000000000000000000;0.8333333333333333333333333334;0.4166666666666666666666666667;25;75
4828;36;2;50505;7;0.0000000000000000000000000000;1.750000000000000000000000000;3.500000000000000000000000000;1.166666666666666666666666667;0.5833333333333333333333333333;25;75
1921;9;2;2770515;1;0.25;0.25;0.00;0.25;0.25;50;50
4142;31;1;2770515;3;0.75;0.75;0.00;0.75;0.75;50;50
2370;18;2;2770515;1;0.25;0.25;0.00;0.25;0.25;50;50
4445;32;2;2770515;3;0.75;0.75;0.00;0.75;0.75;50;50
641;3;2;440505;2;0;0;0;2;0;0;100
5904;40;2;440505;4;1.263157894736842105263157895;1.894736842105263157894736842;0.8421052631578947368421052632;0.0000000000000000000000000000;0.0000000000000000000000000000;78.94736842105263157894736842;21.05263157894736842105263158
6111;41;2;440505;6;1.894736842105263157894736842;2.842105263157894736842105263;1.263157894736842105263157895;0.0000000000000000000000000000;0.0000000000000000000000000000;78.94736842105263157894736842;21.05263157894736842105263158
6370;44;2;440505;1;0.3157894736842105263157894737;0.4736842105263157894736842106;0.2105263157894736842105263158;0.00000000000000000000000000000;0.00000000000000000000000000000;78.94736842105263157894736843;21.05263157894736842105263158
5650;39;2;440505;8;2.526315789473684210526315790;3.789473684210526315789473684;1.684210526315789473684210526;0.0000000000000000000000000000;0.0000000000000000000000000000;78.94736842105263157894736842;21.05263157894736842105263158
6787;49;2;440505;6;2;4;0;0;0;100;0
4253;32;2;440505;6;4.0;2.0;0.0;0.0;0.0;100;0
4523;33;2;440505;9;6.0;3.0;0.0;0.0;0.0;100;0
1767;9;2;250505;1;0;0;0;1;0;0;100
6094;41;2;250505;6;1.565217391304347826086956522;2.608695652173913043478260870;1.043478260869565217391304348;0.7826086956521739130434782610;0.0000000000000000000000000000;69.56521739130434782608695652;30.43478260869565217391304348
6477;45;2;250505;8;2.086956521739130434782608696;3.478260869565217391304347826;1.391304347826086956521739130;1.043478260869565217391304348;0.0000000000000000000000000000;69.56521739130434782608695652;30.43478260869565217391304348
5621;39;2;250505;9;2.347826086956521739130434782;3.913043478260869565217391304;1.565217391304347826086956522;1.173913043478260869565217391;0.0000000000000000000000000000;69.56521739130434782608695652;30.43478260869565217391304348
2017;11;2;250505;1;0;0;0;1;0;0;100
786;5;2;1010505;5;0;0;1;1;3;0;100
5933;40;2;1010505;9;1.384615384615384615384615385;0.0000000000000000000000000000;0.6923076923076923076923076923;4.153846153846153846153846154;2.769230769230769230769230769;15.38461538461538461538461539;84.61538461538461538461538461
6313;43;2;1010505;4;0.6153846153846153846153846154;0.0000000000000000000000000000;0.3076923076923076923076923077;1.846153846153846153846153846;1.230769230769230769230769231;15.38461538461538461538461538;84.61538461538461538461538462
2191;17;2;1010505;6;0.5454545454545454545454545455;1.636363636363636363636363636;3.818181818181818181818181818;0.0000000000000000000000000000;0.0000000000000000000000000000;36.36363636363636363636363637;63.63636363636363636363636363
2420;19;2;1010505;5;0.4545454545454545454545454545;1.363636363636363636363636364;3.181818181818181818181818182;0.0000000000000000000000000000;0.0000000000000000000000000000;36.36363636363636363636363636;63.63636363636363636363636364
1717;8;2;8780605;6;0;1;3;2;0;16.66666666666666666666666667;83.33333333333333333333333333
454;1;1;2140505;5;0.0000000000000000000000000000;0.8333333333333333333333333334;1.250000000000000000000000000;1.250000000000000000000000000;1.666666666666666666666666667;16.66666666666666666666666667;83.33333333333333333333333334
1893;9;2;2140505;7;0.0000000000000000000000000000;1.166666666666666666666666667;1.750000000000000000000000000;1.750000000000000000000000000;2.333333333333333333333333333;16.66666666666666666666666667;83.33333333333333333333333333
